account_id,username,bio,followers,posts,verified
75479433001,jspiders_hebbal,"Java Training & Placements | Hebbal  
👨‍💻 3.8L+ Students Placed Till Date & Counting
⏱ 1 Job Every 4 Min 
🏢2K+ MNCs Hire From Us
👇 Free Demo Class",1649,1435,False
75482423119,juhisilifestyle,"Daily aesthetic posts💄✨
Ai model reels☺️🎀
Treat for the eyes😉🩷
Dm for collab📩
#aiinfluencer",180,28,False
39725352790,juluru.rohith,"Youtube | Tech | AI
Stay up to date with the latest in tech/Al
@rohith.tech",1477,16,False
46518186901,juno.ai.app,"Your personal AI assistant for everyday life.
Assistant that feels like having your own Jarvis in real life.",9,6,False
78069086656,justbackendthings,"Java Backend Developer 💻
Spring Boot • Microservices • Kafka
Sharing backend knowledge in easiest way..
Learning and Sharing things 🌐",48,21,False
60174347120,jwinspire1,"Helping Freshers Get IT Jobs
🎓 Workshops | Placements | Certifications
⬇️ Free Demo Registration",608,362,False
76458307863,kadak_hai_chai,,115,87,False
75134362435,kadak_haichai,,709,324,False
76366539747,kairosai_agency,"Kairos: the opportune moment. We help you seize it with AI & automation & precision marketing. Don't chase leads, build systems that attract them 🌀",87,42,False
2500160986,karin_loveitgirl,"🍀Tech코딩 선생님 카린♡(개발자 + 강사) 
👸MissUniverse: Code and Beauty(Grit, Sapiens)
@unicon__write  🇦🇪🇩🇪🇺🇸
@timeliftapp_ MZ공주,왕자들 위한 무료 갓생플랜앱",32652,636,True
70159512900,kashmalamubeen2,NEVER ALLOW ANYONE TO STOP YOU TO CONQUER YOUR DRAEMS (A.A)!,3,23,False
43565205329,kazm.i8788,ai engineer,4,35,False
11071628114,kentico_,"One platform, endless possibilities
💻 Your hybrid headless DXP
🧡 Culture driven, people powered
🌍 Global team 🇨🇿🇩🇪🇬🇧🇺🇸🇦🇺",612,391,False
43805902013,kernel.quotes,"Debugging life, one quote at a time.
#KernelQuotes",7,520,False
36757367544,kevatech.arg,"🚀 | Productos en tendencia 
🔒 | Compra segura
📦 | Envíos gratis a todo el país
👇🏼 | Hacé tu pedido en la web",47,17,False
73170172697,keybilium,"🔹 Ihr Team für Software-Entwicklung.
💡 Idee. Software. Lösung.  
✨ Think big. Code smart.  
📍 Berlin-Brandenburg",96,45,False
6289497981,khaleeq_a_ch,"Khaleeq Ahmed | AI & Digital Creator | Marketer
🔔 Follow for weekly tips that grow your AI knowledge.",50,58,False
61471180709,kirrak_memezz,"Girl admin💚✨
Memes,trolls
vibe is important❣️
Dm for paid proms & collbs",33532,530,False
75129389334,konektify.mk,"📍 Најди ги сите настани на едно место 📍
🎭 Култура 📚 Едукација 💃 Забава 🏅 Спорт
👇 Биди во тек со најновите случувања!",5894,158,False
76825281965,krishna246802025,"learning java daily
java|dsa|coding",4,10,False
3929767618,krnetworkcloud,"🚀 Building Careers in IT
💻 Experts in Red Hat Tech, Cloud Computing & DevOps
🎓 Empowering Beginners & IT Pros
🏢 In industry, Since 2009",0,0,False
20010645989,krnetworkteam,"Leading you beyond the boundaries of traditional education 👨🏻‍🎓
Online Learning Platform with over 23.3k YouTube Subscribers ✨",197,451,False
77786184631,ladybosscollectives,"LadyBoss Collectives 💜
Authorised Dealer | HONOR • OPPO • VIVO • SHARP • SAMSUNG
📱 SIM Cards & Top-Up Services
🛒 Shopee • Lazada • Carousell",128,25,False
38911333322,lagosschoolofprogramming,"✨️Over 3400 smart people trained
💻Software development, 
📊Data, AI , product design & 
👩Core Software engineering programs
🏘Over 50 products built",3416,722,True
79843944849,laptrinhcunglien,Chia sẻ series làm web từ số 0 đến có sản phẩm.Dành cho người mất gốc - trái ngành. Học chậm nhưng không bỏ cuộc . Xem full video trên YouTube,1,167,False
17587308282,latechnologia,"El futuro, hoy! 🦾
Edición Semanal 📒",101,938,False
77892619583,laurarossini.psico,"Psicologa specializzata in DSA, BES, ADHD, sostegno emotivo, plusdotazione.",115,56,False
2072239576,leanpub,"Leanpub is a unique platform for writing & publishing, with a bookstore that helps readers discover new books & authors every day!",210,2109,False
44445264453,learn.caffstack,"Not a typical course center. Powered by a real software house, we train students in marketing, SEO, programming, and web development through real proj",5,15,False
,learn.sql.daily,,0,0,False
77552453789,learn_teq,"Tech isn’t boring here 🤖
🧑‍💻 Coding & AI with fun cartoons
🚀 Learn • Explore • Grow
 Follow for daily tech content👇",29,32,False
36796341699,learndevcybsec,"📚 Learning DevOps & Security daily
🔐 Securing systems | ⚙️ Automating pipelines
💡 Dream → Learn → Build → Repeat
Future Cloud Engineer ☁️",0,1,False
43372812307,learntechdaily_official,"🚀 Learning Tech Daily
🐍 Python | 📊 Data | 💻 Coding
🎯 1 concept every day
👇 Follow for smart learning",0,8,False
,learnwithme_.4,,0,0,False
57452613637,leethub.official,"One hub, countless solutions 🔑  LeetCode • Coding memes • Logic",34,35,False
41598778627,leftlialan,,1,11,False
79844000945,liceoartisticostatalevcalo,"PAGINA UFFICIALE del Liceo Artistico Statale V. Calò: 
Trasformiamo la passione per l'arte in professione.
Grottaglie/Taranto",420,58,False
1496919767,life.with_anita,"Licensed Life Insurance Agent
Helping families protect their future through education and financial protection.
📩 DM me to explore your options",108,755,False
53723150897,limperialtechnology,"Authorized Reseller of ASUS, MSI, Lenovo, Kingston & more. Retail & wholesale of trusted computer products in Cambodia.",9,122,False
74809230975,livetech.testing,"Dreaming of an IT Career? 💻
We make it REAL 🚀
India’s #1 Testing & Dev
Hyderabad | Since 2004
#aicareers #aitesting #smartsoftware",178,152,False
71735905114,livetechacademy_2004,"LiveTechqa  is India's No.1 Software Testing & Development Training Institute, Hyderabad.
#software #training #classroom
#onlinetraining #software",1036,261,False
76205893477,livetechplacements,please follow our main account,187,129,False
5870819699,livetechqa,"Since 2004, LiveTech has been the No.1 software Testing and Development Training Institute in India, located in Hyderabad.
   https://bit.ly/LT_YT1",5717,1558,False
75961677176,loopsandcodes,"Unlocking Computer Science Secrets 💡
Simplifying key concepts for UGC NET, TGT/PGT, BCA, MCA, and tech learners.",55,41,False
191368991,loresowhat,"✨I’ll get you hired in Data Analytics & Data Science
🧑‍💻Self-taught Data Analytics Lead at Amazon
👇NEW Academy LIVE - Apply Now!👇",171881,1337,True
19619868827,m.i.technologies,"Microsoft 365 & Cloud Support Engineer with over 5 years of experience delivering remote technical support, migration.",148,76,False
36065335795,madeinchaina.lujan,"✨ BIENVENIDOS ✨
🌍 Traemos lo que se usa afuera… directo para vos 🌏
💸 Precios accesibles
📦 Pedidos por mensaje
🚚 Envíos a todo el país",59,10,False
43367006215,mahmood.ai_developer,"Frontend Developer | BSCS 🎓
React ⚛️ | JS | Tailwind
DSA Problem Solver 🧠
Open for Internships 🚀
html | css | java script | tailwind css web develo",2,7,False
,maliha.codes,,0,0,False
65952372687,manathungamudiyanselageanusha,,22,101,False
77837885625,manishvarma8643,"Eco-Friendly Jute Products Exporter 🌿
♻️ Bags | Carpets | Home & Hotel Essentials
📦 Exporting Worldwide | Quality 
📩 info@vermaglobalexport.com",43,63,False
80497698561,marblelegacy_in,"🏛️ Premium Marble Products
✨ Mandir | Tables | Decor | Inlay Art | Handicrafts
🎨 Custom Design Available
🚚 All India Delivery
🔗 Shop Now ↓",6,6,False
,mariaasx,,0,0,False
54282877569,marigoldtiger,"Laid-back Luxe:  Caftans, Jewelry,  Décor. Effortless polish at home & on holiday. Handmade in India. Delivering happiness!",224,38,False
14662048531,mason_istdept,"GMU CEC IST Department
4/2 https://qrto.org/czgmxU
Student Resumes: https://drive.google.com/drive/folders/1ML6CN2hk6yLxgvhVJB0xbYehaZ9FrLIv",583,278,False
76873854873,masraptech,"Wholly owned R&D arm of the ESCO Group-Australia
From our Cochin hub, we design & prototype next-gen healthcare, smart living & industrial tech.",36,17,False
72670834230,mathunlockedwithkatrina,"🎓Applied Mathematician and ML Engineer
♾Easy to follow and fun math videos!
🚀Private tutoring available - DM for info
Subscribe on YouTube 👇
#maths",162,104,False
64648619185,mayalokadigital_,Web Design & Digital Marketing Services,25,66,False
19365622849,mctimecelular,"Venta de productos y accesorios para celulares 
⏰️ De LUNES a SÁBADO
      De 8:00 am a 5:00 pm",1550,2224,False
79718564893,md_saifullah_baig_a,"IT ’29
Data Structures and Algorithms • AI • ML • LLMs
Building intelligent systems
Capgemini Ideathon 🏆",132,99,False
8477352522,mecuestaingles,"Te enseño el idioma del mundo de manera creativa 100% online. 
Conocé tu nivel sin cargo desde acá 👇 
𝙒𝙝𝙖𝙩𝙨𝙖𝙥𝙥
3815810584",575,444,False
3402170971,medar__gadgets,"𝐏𝐫𝐞𝐦𝐢𝐮𝐦 𝐆𝐚𝐝𝐠𝐞𝐭𝐬 𝐀𝐟𝐟𝐨𝐫𝐝𝐚𝐛𝐥𝐞 𝐏𝐫𝐢𝐜𝐞𝐬
𝐖𝐞 𝐁𝐮𝐲, 𝐒𝐰𝐚𝐩 & 𝐒𝐞𝐥𝐥 𝐏𝐡𝐨𝐧𝐞𝐬, 𝐋𝐚𝐩𝐭𝐨𝐩𝐬, 𝐀𝐜𝐜𝐞𝐬𝐬𝐨𝐫𝐢𝐞𝐬,& 𝐌𝐚𝐧𝐲 𝐌𝐨𝐫𝐞
📦 | 𝐍𝐚𝐭𝐢𝐨𝐧𝐰𝐢𝐝𝐞 𝐃𝐞𝐥𝐢𝐯𝐞𝐫𝐲 
⤵️ | 𝐃𝐌 𝐔𝐬",2461,113,False
43851703589,meesafeindia,"Protect All Your Tech Devices 📱💻📺
Accidental & Liquid Damage Coverage 💧
Doorstep Pickup Available 🚚
👇 Get Protected Now
meesafe.com",2,14,False
70895846841,meicom.hku,MEICOM AA is the place for you to convert knowledge from lectures into real business actions. Join us today!,36,41,False
41396945849,melbetrecruiter,"💰 Earn with Melbet as a Payment Agent
No experience needed
Daily profit opportunities
Countries - India, Pakistan, Nepal
📩 DM “START” to join",44,5,False
42065572085,memoriymd,,0,2,False
43224548062,mempulse.tech,,10,15,False
45260060156,mentornest,"We are experts in developing animated TV series, Films production and E- Learning product including Flash, 2D and 3D Animation.",120,248,False
77158514772,meta.mcc2025,Apply now: https://app.metacardgroup.com/,33,1299,False
64023748006,microchipwebs,"Helping You Crack Data Analytics 🚀
SQL | Excel | BI | Career Growth
7-Day SQL Challenge 🔥
₹199 Only
👇 Start Learning
https://www.microchipwebs.com/",6,15,False
63790832873,mindofmachinessss,"Building @tinyyyytales 
Location : London,united kingdom 🇬🇧
🤓Sharing the latest information about AI tech and product ideas
YT :MindofMachines",9318,123,False
77871923420,miro_smart_official,"Free Phone. Affordable Data.
Stay Connected with MIRO ⬇️",32,17,False
55831532531,misswendell_nc,"Miss Wendell 2026 @carly.peeters 👑
Official Local Preliminary to @missamericanc 
@investintomorroworg : Money BASICS 101💸
MBA Candidate @mbaatunc 🎓",1487,361,False
49343686895,mjbspeaks,"✨ One post can change your mindset
👇 Start Here",532,17,False
76877230924,mo.academyy,"📚 MO Academy  
👩‍💻 Mariyam & Omaima  
💡 Simplifying Tech | Coding | Digital Skills  
🎥 Learn with us on YouTube",39,213,False
31237764,mobilerepairfactorynj,"Call 7329087311 1844 Hooper Ave Toms River NJ
https://amzn.to/3W3qsvX portable solar battery station
https://amzn.to/3xFU9K3 Logitech Microphone",789,263,False
47941443338,mobrial,"Your ultimate mobile comparison hub.
Specs • Prices • AI insights • Smart decisions",0,25,False
1726184985,mocak_bookstore,"📚 Księgarnia (nie tylko) artystyczna przy @mocak_krakow
📕 16 działów tematycznych
📗 Prasa z całego świata
📘 Obiekty kolekcjonerskie 
💻 Sklep online",5370,2805,False
46407084439,mockwin.ai,"Master Your Next Interview
AI mock interviews that adjust in real time and provide clear feedback to help you prepare smarter and faster.",44,24,False
77389165633,modernweb_studio,"we help businesses grow with modern, high-converting websites
Business • Portfolio • E-commerce
DM “WEBSITE” for queries",865,92,False
56828510776,moeen.dev,"I build apps that scale ⚡  
5+ yrs | Rails • Node • Next.js
SaaS | AI | Automation
Helping founders ship fast
📩 Open to Work.",44,3,False
68078519017,mohammed.it_eng,"■MOHAMMED■
IT Student | Programmer
.Code.Learn.Build
if(dream){code();}
Code
{Ideas_Reality} 
while(true){improve();}
Developer [Think. Code. Repeat.]",113,97,False
58608801880,mollimaxindia,Fire & Safety Equipment's Manufacturing Company - Since 1968. EMAIL: info@mollimax.com,510,244,False
59126487839,monsof.tech,"🔐 Cybersecurity isn’t optional
⚠️ Attacks • Defense • Real-world skills
🧠 Learn how breaches actually happen",0,0,False
22500958397,monthcode,"❤‍💻Lets Code 
👨‍💻Fun Community of Programmers
🔥‍💻Use Tag #monthcode",66613,1642,False
57864936983,mood_off_42016,🇯🇵 当达到这种速度时，已经不再是地面移动，而是以音速前进 🚀🌍 这段模拟展示了如果以 马赫 1（约 1330 公里/小时）的速度乘坐超音速列车穿越日本，会是一种怎样的体验。 目前，日本最快的列车运行速度约为 320 公里/小时，而在如超高速 磁悬浮列车 等先进实验平台上，在受控环境中已经实,94590,595,False
45288975775,morse.law,"Boston-area law firm.
Corporate. Patent. Trademark. Licensing.
Employment. Tax. Litigation. Privacy.",262,1476,False
21748507346,mosaic_digital_hub,"A vibrant co-working space in heart of Lincoln City Centre!
Home to Lincoln's digital & tech businesses📱💻",724,348,False
71923482732,mosaicmind.solutions,"Our Mission:We empower businesses to imagine the possibilities, innovate with cutting-edge technology",15,3,False
65168862138,muds_marketer,"Digital Marketer 📈  
Helping businesses grow online 🚀  
SEO | Social Media | Branding  
📩 DM for work",12,262,False
76188443820,myteknoland_official,Empowering Business Through Smart Software Solutions.,1147,20,False
60104802170,mythriojastechnologies,"Intelligent software solutions that inspire growth.
Code • Create • Innovate
Your Vision ✨ Our Code 💻
Together, we build the future.",371,64,False
39387282667,myvadi_yourvabuddy,"💻 Virtual Assistant | Making your life easier, one task at a time.
Organized, reliable, and here to help you stay on top of everything.
Let’s talk!",44,10,False
14966651802,namesilo.registrar,"Domains. 👨🏻‍💻👩🏼‍💻
Cheap. Easy. Secure. 🔐
Welcome to the official Instagram account of NameSilo™️. The best place for all of your website needs!",8926,1700,True
35791339771,nandivexa.offical,"Nandivexa Tech 👩‍💻
Building My Digital Empire 
 Dream • Build • Repeat 🚀
Focused & Fearless ✨
📍 Gujarat",5,1,False
45709171281,navneet.codes,"💻 Software Engineer | Interview Prep
🤖 AI Tools • DSA • Tech News • Coding Tips
🎯 Land your dream SWE job
👇 Free resources + daily tips",0,4,False
10129063822,nazmeen.sulde,"• 📍MUMBAI 
• ✉️ - contactnazmeensulde@gmail.com",1006493,747,True
59108313372,ndr_edtech,NDR Edtech is a Software Training Institute In Bangalore. That specializes in providing the training in IT.,487,362,False
52567343150,nekinsanofficial,"दुर्घटना में जीवन बचाये !
खोया सामान वापस दिलाये नेक इंसान !
Download our free app.
https://nekinsan.com",45978,855,False
62774717609,nethuxlogo,"Logo, Branding, Illustration and Motion Graphics Designer.",7,422,False
4440726664,networkchuck,YouTuber,703809,1481,True
44540201494,newtechzones,"NewTechZones is a technology platform sharing the latest news, guides, and insights on software, gadgets, artificial intelligence,",0,26,False
19200652909,newtonschoolofficial,"Data Science and AI Program
🚀 4500+ students placed
🏢 Hired by 800+ leading companies",148475,2651,True
6203221644,nexgencomputer_edu,"🚀 Level up your Tech Skills!
📍 Sec-12/C, Q.No. 3289 OR Telidih road, Chas
💡 ADCA | DCA | Python | C++ | Web Dev | Graphics and many more",3249,510,False
47009583953,next_gen_swe,follow for more software engineering tips,3,26,False
70806476289,nextstepruchi,"Just figuring it out, in public.
💌 hello.nextstepruchi@gmail.com",75851,292,False
49376063855,nicolevalli.official,"Nicole
Milan
soft light ✨
red hair 🔥
some moments are better unsaid",60,53,False
61052376114,niletechnologies.social,"Shaping the tech industry for 14+ years - Software Development, Apps, and AI 
🌎 Global Footprint
🧑‍💻 120+ techies & 500 + projects delivered",128,72,False
45092466164,nit_solution,We are building any kinds of software with high level languages and we teach technical student.,67,1082,False
49418385901,nobrokerage.com_nobo,"Find your dream home on nobrokerage.com, India’s growing No brokerage Property Site. Get Latest & Trending Verified Brokerage Free Properties Here!",585,2042,False
56978729539,nsinfosoft,"Helping businesses grow online 🚀  
Website | SEO | Digital Marketing  
Professional & Affordable Solutions  
📩 DM for Business Growth",76,201,False
76652148355,ntwrkblack,"Private Global Network for Founders, Investors, and Operators.
Membership by application.",25,29,True
11868969011,nuvewwebsolutions,We provide custom websites that deliver results. Call 219-323-3343 for a free consultation to discuss your business goals. Our mascots: @dogsofnuvew,585,1821,False
59159668117,nuxsolutions,🚀 Best AWS Training in Coimbatore | 🎯 6000+ Students Trained | 💼 25+ Job-Ready Courses | 📞 +91 9626353489  🌐 https://linuxtrainingcenter.in,186,4504,False
78064660431,nyma.design,"Diseñador web especializado en crear páginas modernas, claras y funcionales para pequeños negocios. 
Diseño cada proyecto a medida",1119,24,False
46516589482,official_abhishekpanda,www.abhishekpanda.com,85,66,False
66249069795,officialdocva,America’s #1 medical virtual assistant service that helps you save money on payroll and serve patients better.,115,157,False
44413635078,officialjj_lifes20,"👑 Official JJ Life  
🎬 Reels | Vlogs | Motivation  
🍲 Easy Recipes  
📍 Bihar, India 
wish me:-30 October 
👇 Watch & Follow 👇",4566,1401,False
48028056390,officialmrdarkmind,We Create Laptop Reviews | Tech Comparison Videos | YouTube Shorts. Please Subscribe My YouTube channel LINK 👇 BIO CHECK OUT NOW,413,739,False
36983312504,old2goldd,"Turning old into gold 
Preloved with premium vibes ♻️
Worth it, not worn out",5,12,False
38928432738,omgkeyur,"Engineer | DevOps doodler | 
Altruist breaking down big tech, one sketch at a time ✏️☁️⚙️🎨
DM for Collab.",3,9,False
6200256554,omnisttechhubsolutions,"Top Business Solutions for Your Brand/Services
✨ Website Design
✨ App Development
✨ Graphics Design
✨ Digital Marketing
DM to know more!
👇 👇 👇",450,717,False
27942360,onedigital,"ONE DIGITAL: Noticias de tecnología, videojuegos, cultura digital y más. Info de @one_digital y portales asociados. ¡Síguenos para más novedades!",390,9319,False
73265646420,openhorizonsprojecteu,"💰♀ Funding women-led tech startups 
🇪🇺 EU project
🫱🏼‍🫲🏻 Bridging solutions with corporates
📌 Real pilots
💻 Deeptech | AI | Greentech | IoT",66,122,False
40233105344,optio.digital,"We build websites that generate clients
Helping startups & businesses scale
Web/Branding/Social Media
Let's work together:
info@optio-digital.com",276,10,False
13713276308,oraigo_official,"🧠 Start-Up Neurotech
💤Preveniamo i colpi di sonno e l’affaticamento prima che diventino un problema. 
📧Contact: info@oraigo.com
PARTICIPA ALL’EVENTO 👇",719,122,False
72896967453,orchstack.ai,"💡 Live AI news for Founder/Investor/Builder 
⚡ Tools, use-cases, and key updates 
👇 Waitlist below for early access",6,862,False
71483123258,outsidelab,"Where Tech and Innovation Meets Impact: Empowering Communities, providing services and Transforming Lives.
#Innovation #sustainability #technology",110,99,False
35298913244,oxfordmkl,We are computer educational institution.Kerala State RUTRONIX authorized training center.We are Providing Govt Certifications.,198,368,False
51392980834,paarsh_elearning,"Upgrade Your Game | IT & Non-IT Skills 🚀
Real Projects • Internship • placement 💻
Pune / Nashik, Maharashtra📍",885,196,False
55931478279,papublishing,Empowering #entrepreneurs with expert advice and noteworthy articles 💡🚀 Insights that support your entrepreneurial journey 💼✉️ www.papublishing.com,46666,571,False
42117753228,parallel.engineer,"Building leverage as an engineer
AI • Data • Systems
Automation • FinOps
Assets > salary",2,6,False
10725425676,pcquestindia,"WELCOME to PCQuest 
India's Top Technology Magazine Brand 🔝
IT News, Gaming, Gadgets Reviews & Insights for Professional and Gamers",6990,485,True
2057330363,peekaboo_in_my_almari,"Fashion blogger & Style Inspiration 
#fitness #fashion #seattle #fun 💃
Wife & Mom to✌️boys 
👗Passion for fashion from my Almari & more 
🇺🇸 🇮🇳",14533,530,False
79956743580,peeshchopracrypto,"Blockchain Engineer | Web3 Infra
Real-world production lessons
RPCs, Rollups, Monitoring & Scale
Writing on Medium & Blog 👇",39,28,False
2205743911,peu_well,"🌍 
🎓 Financial Economist | Energy Researcher Colmex 
🚀 Founder of @wpwellnessacademy
🧠 Empowering lives through Knowledge & Consciousness",18851,247,False
54928318385,phonelounge1,"PHONE LOUNGE
Get the phone you wish
Contact no :  0208 527 3007
Address : 8 Broadway Parade, The Broadway
Highams Park London E4 9LG",222,5593,False
69519134035,pigeons.news,News I Business I Finance I Stocks I Crypto I Politics I Tech I Wealth I World I Mutual Fund I Sports,9174,7978,False
47763634984,pipszyyy,es wird ein wunder geben wenn wir glauben.,724,23,False
71902875945,pixelnoid.academy,"Coding Academy for SMP/SMA/SMK and Equivalent Students
🌐 Web Development 🐍 Python & Logic 
🚀 Grow & Build with us
Level up skill IT kamu di sini 👇",153,42,False
53244025109,piyushtech_marathi,"🚀मराठी टेक क्रिएटर 
🧿नवनवीन माहिती,टिप्स आणि ट्रिक्स
🙌🏻 मराठी माणूस एकमेकांचे पाय खेचतो ही 
म्हण मला बदलायची आहे! #marathitech",82207,22,True
4293893335,plus_mobile_deals,"One Stop Showroom for all New Smartphones, Tech News & Mobile Accesories.😍
Resale Mobiles 
@plus_used_mobile_deals 
Cal 9890667788
Whatsapp link 👇🏻",29479,4646,False
30371000272,plus_used_mobile_deals,"Call on 9 766 766 766 For any query
Bestest Resale Deals & Only Open Seal Deals.
To Book Any Deal Gpay or Paytm ₹500 to 9890667788.",17267,1251,False
73602653882,pluto.careers,"Careers | Jobs | Internships 💼🔥
AI skills, hiring updates & student opportunities 🚀🎓
Paid Collab 🤝 | WhatsApp 📲 +91 7597129727",103561,407,False
77154041077,polimarketer,"Looking for a political and public policy strategy consultant?
#PoliticalMarketing #PoliticalAdvertising #PoliticalCampaigns",27,3302,False
38767108833,poorna.madushan,"🌍 Exploring the world, one adventure at a time 🗺️",200,8,False
74919811084,powerdrives_automation,"Power Drives Enterprises India Pvt Ltd is a 28-year-old, family-owned and professionally managed automation company headquartered in Chennai.",329,59,False
52101965297,pp6v9,"Graduate of Ishtar Medical Institute, Anesthesi
( .Anes. Tech)
فيّ وجُودك ، لا مَعنى لوجُودِهم 🤍
عباس نحن بحماك
2018/8/25🧿❤️‍🩹",425,12,False
4902071682,prabhat.khabar,"राजनीतिक हलचल से लेकर फिल्मी गॉसिप तक, पल-पल की खबर प्रभात खबर पर.",180555,60354,False
21857506396,praxis.arts,"Independent design studio seeking to enhance how people create and consume culture
.
www.praxis-arts.com",2203,634,False
47806792677,pre_placement_preparations,"👨‍💻Senior Software Engineer
🚀Life's better with code—Prove me wrong
📜Resources to level up your coding skill
💻Code • DBs • System
DM for collab👇",56099,685,False
40669692881,prepvio.ai,"The AI that interviews you
before the world does.
HR · Technical · Aptitude — All in one.
Gap Analysis → Mock Sessions → Offer Letter.",20,17,False
7216187837,primecomputers24,"🎯 Career Advisor.......📕
🖥️All Computer Courses💻 
💿MSCIT ,TALLY 💽",134,253,False
53565803806,programming_lessons_greece,"Η σελίδα επιστρέφει ✨
Αν θέλεις να μάθεις προγραμματισμό
👶 από την αρχή
🧠 με απλά λόγια
🎮 σαν παιχνίδι
τότε είσαι στο σωστό μέρος!",116,41,False
57729455790,prompt.wiz,"🥇| Your AI Superpowers to 10x Business & Life
📚| Teaching You AI Prompts, Tips & Tricks
👇| Get Ultimate ChatGPT guide
😉| Collab: hello@8020ai.co",33453,1885,False
55263018138,punjabgovtjobsalert,Any kind of permotion Contact- 70095-20393,32379,1114,False
72782815280,pyaihub,"PyAI Hub – 
Learn Python, AI & Tech! 🚀
Easy tutorials, projects & more. Join us and start coding today! 💡
Follow Get To Know Us More",11,109,False
45027269431,pycodebr,"👇🏽 Cursos, YouTube, Telegram, LinkedIn e GitHub aqui no link👇🏽",404226,3608,True
39776835865,pythagotech,Building your visions to real life.,19,1,False
75959058756,qonsulttechsolution,"Digital Innovation Partner
Web | App | AI | Blockchain | SEO
📍 India | 🌍 Global Clients
🔗 www.qonsulttechsolution.com",59,50,False
18425425578,qspiders_jspiders_jntu,"🌐 Turning Freshers into IT Professionals
💡 Hands-on Training in TechStack
🚀 Launch with 4,870+ hiring partners.
💯 Placement Support",20855,6223,True
7030963828,qspiders_jspiders_noida,"🌐 Turning Freshers into IT Professionals
💡 Hands-on Training in Tech-Stack
🚀 Launch with 4,870+ hiring partners.
💯 Placement Support",9421,7344,True
13999420707,qspiderspune_hadapsar,"🌐 Turning Freshers into IT Professionals
💡 Hands-on Training in Tech-Stack
🚀 Launch with 4,870+ hiring partners.
💯 Placement Support",9629,4258,False
43616192042,quietbearing,"30 years in leadership and tech. Still googling half the acronyms. AI, sharper thinking, and how to actually learn in a world that won't slow down",25,11,False
66524920343,quirky_techz,"Simplifying Tech, One Reel at a Time ⚡
Creator | Tips • Hacks • Reviews
🎥 Building Quirky_Techz every day",110,36,False
26664096343,rajeshree_mobile,"🤟RAJESHREE MOBILE ~1 KHOPOLI👉8669191611🌹
🤟RAJESHREE MOBILE~2 Kalyan 7700998103 👉
🤟 RAJESHREE MOBILE-3 KHOPOLI 9867623263🔥🔥🔥",1173,384,False
80646970812,ravenedge.era,,29,38,False
10746870347,rays_technologies,"We Build KAMAU (कमाऊ) Developer 
 #java #Python #node #MERN #MEAN #corporatejava #FULLSTACK  #training 
 #javascriptdeveloper #javaprogramming",4218,1242,False
23298684281,realinfotechcomputereducation,"Real Infotech Quality Computer Education | Spoken English | PGDCA | Tally | Data Entry
💻 All Computer Courses – Wayanad, S.Bathery, Meenangadi etc:",905,598,False
72821652861,refurblo,"We Sell Refurbished Laptops and Mobiles .
All India Delivery .
9702028585/9702026969",23,202,False
43386979957,regulation_to_revenue,"Building a Regulated D2C Health Brand in India
Non-scientist ● Reg ● Mfg ● Brand ● Gtm
in Public ● No Filter
For founders building in health ↓",1,9,False
73443868152,restcoderacademy,"📚 Java | Python | MERN Stack | Full Stack Development
🎯 Real-Time Projects | Placement Support
📍 Jayanagar, Bengaluru, Karnataka",1156,338,False
77009164446,restlessdevllc,"RestlessDev, LLC is a New Orleans-based development shop. We also dabble in making our own products.",37,258,False
4212532041,roicians,"Helping professionals become **future-ready tech experts**.
🎯 AI-Powered IT Training
🎯 Interview & Resume Guidance
🎯 Professional Mentorship",109,219,False
844316787,rominna_pat,"Quiero vivir viajando 🇵🇾🇨🇴🇦🇷🇧🇷
Especialista en WordPress ✨
Google Developer Group Asunción Organizer @gdg.asuncion",2309,121,True
69539062633,rory_cakes_,"🧁ᥴᥙ⍴ᥴᥲkᥱs
🎂𝗍᥆r𝗍ᥱ
🍪ᑲіsᥴ᥆𝗍𝗍і
🎁ᥴᥲkᥱ ᑲ᥆᥊
🍭ᑲᥲkᥱrყ & sᥕᥱᥱ𝗍
💌info in direct
#palermo Sicily🏝🍋",159,103,False
45437134835,roshanitechnologiespvt.ltd,"The Design School Of India 🇮🇳 
Authorised Training Center
Authorized Certificate Center
Autodesk Learning Partner
Since1988",373,188,False
37733170171,rowlipurli,Great helper in your daily knitting game!,6,4,False
76225002695,rskworld_in,Free source code hub 🌐 Build your projects with rskworld.in,299,38,False
79086432712,rundeskpro,"All‑in‑one ticketing for support teams. RundeskPro centralizes requests, automates routine work, and resolves tickets faster with less chaos.",8,43,False
49405664227,sal_ai_ca,"SAL AI 🤖⚡
AI automation • AI agents • growth systems
Build smarter workflows. Ship faster.
👇 Explore + book
www.sal-ai.com
760-672-9777",2,33,False
